id	persName	QID	dvp_id
dvp_060_person_89	Matthew Wiencke	Q21524601	
dvp_060_person_90	Matthew Wiencke	Q21524601	
dvp_060_person_91	Matthew Wiencke	Q21524601	
dvp_060_person_92	Matthew Wiencke	Q21524601	
dvp_060_person_93	Matthew Wiencke	Q21524601	
dvp_060_person_94	Matthew Wiencke	Q21524601	
dvp_060_person_95	John Sloan Dickey	Q3182471	
dvp_060_person_96	John Sloan Dickey	Q3182471	
dvp_060_person_97	David Green		dvp_0012
dvp_060_person_98	John Sloan Dickey	Q3182471	
dvp_060_person_99	David Green		dvp_0012
dvp_060_person_100	John Sloan Dickey	Q3182471	
dvp_060_person_101	David Green		dvp_0012
dvp_060_person_102	John Sloan Dickey	Q3182471	
dvp_060_person_103	Paul Gambaccini		dvp_0525
dvp_060_person_104	Paul		dvp_0525
dvp_060_person_105	Esther Torrey		dvp_0522
dvp_060_person_106	Esther		dvp_0522
dvp_060_person_107	Esther		dvp_0522
dvp_060_person_108	Thaddeus Seymour	Q19594809	
dvp_060_person_109	Esther		dvp_0522
dvp_060_person_110	Polly		dvp_0514
dvp_060_person_111	Polly		dvp_0514
dvp_060_person_112	Esther		dvp_0522
dvp_060_person_113	Thaddeus Seymour	Q19594809	
dvp_060_person_114	Waldo Chamberlin	Q59528892	
dvp_060_person_115	Albert I. Dickerson	Q106575032	
dvp_060_person_116	Albert I. Dickerson	Q106575032	
dvp_060_person_117	David Green		dvp_0012
dvp_060_person_118	David		dvp_0012
dvp_060_person_119	Thaddeus Seymour	Q19594809	
dvp_060_person_120	John O’Connor		dvp_0526
dvp_060_person_121	Henry Walter Ehrmann	Q59626542	
dvp_060_person_122	Mrs. Ehrmann		dvp_0528
dvp_060_person_123	Polly		dvp_0514
dvp_060_person_124	John O’Connor		dvp_0526
dvp_060_person_125	John Sloan Dickey	Q3182471	
dvp_060_person_126	John O’Connor		dvp_0526
dvp_060_person_127	Stebbins’		dvp_0518
dvp_060_person_128	[Edward M.] Brown		dvp_0529
dvp_060_person_129	Brown		dvp_0529
dvp_060_person_130	Col. [Joseph L.] Reagan		dvp_0530
dvp_060_person_131	Collin Peterson	Q434458	
dvp_060_person_132	Chief Reagan		dvp_0530
dvp_060_person_133	Gov. Reagan		dvp_0530
dvp_060_person_134	Col. Reagan		dvp_0530
dvp_060_person_135	Stebbins’		dvp_0518
dvp_060_person_136	Brown		dvp_0529
dvp_060_person_137	John Sloan Dickey	Q3182471	
dvp_060_person_138	John Sloan Dickey	Q3182471	
dvp_060_person_139	John Sloan Dickey	Q3182471	
dvp_060_person_140	John Sloan Dickey	Q3182471	
dvp_060_person_141	David Bradley	Q92970	
dvp_060_person_142	Paul Gambaccini		dvp_0525
dvp_060_person_143	John Sloan Dickey	Q3182471	
dvp_060_person_144	John Sloan Dickey	Q3182471	
dvp_060_person_145	Nelson Rockefeller	Q11237	
dvp_060_person_146	Nelson Rockefeller	Q11237	
dvp_060_person_147	Polly		dvp_0514
dvp_060_person_148	Nelson Rockefeller	Q11237	
dvp_060_person_149	Nelson Rockefeller	Q11237	
dvp_060_person_150	Nelson Rockefeller	Q11237	
dvp_060_person_151	Mm-hm		
dvp_060_person_152	Polly		dvp_0514
dvp_060_person_153	Ann Reed-Weston		dvp_0317
dvp_060_person_154	Thaddeus Seymour	Q19594809	
dvp_060_person_155	Thaddeus Seymour	Q19594809	
dvp_060_person_156	Paul Gambaccini		dvp_0525
dvp_060_person_157	Walter R. Peterson	Q888929	
dvp_060_person_158	Ginny Cantlin		dvp_0527
dvp_060_person_159	David Green		dvp_0012
dvp_060_person_160	David Bradley	Q92970	
dvp_060_person_161	Thaddeus Seymour	Q19594809	
dvp_060_person_162	[Raymond J.] Cirrotta		dvp_0531
dvp_060_person_163	Cirrotta		dvp_0531
dvp_060_person_164	Cirrotta		dvp_0531
dvp_060_person_165	Lloyd K. Neidlinger	Q106575304	
dvp_060_person_166	Cirrotta		dvp_0531
dvp_060_person_167	Lloyd K. Neidlinger	Q106575304	
dvp_060_person_168	Ginny Cantlin		dvp_0527
dvp_060_person_169	Mary [Seymour]		dvp_0532
dvp_060_person_170	Ginny		dvp_0527
dvp_060_person_171	Ginny		dvp_0527
dvp_060_person_172	Ginny		dvp_0527
dvp_060_person_173	Polly		dvp_0514
dvp_060_person_174	Polly		dvp_0514
dvp_060_person_175	Ginny		dvp_0527
dvp_060_person_176	Polly		dvp_0514
dvp_060_person_177	John O’Connor		dvp_0526
dvp_060_person_178	Paul Rahmeier		dvp_0533
dvp_060_person_179	Sandy		dvp_0534
dvp_060_person_180	[Arthur P.G.] “Sandy” McGinnes [III, Class of 1964, Tuck Class of 1965]		dvp_0534
dvp_060_person_181	Polly		dvp_0514
dvp_060_person_182	William Kunstler	Q957941	
dvp_060_person_183	William Kunstler	Q957941	
dvp_060_person_184	Alan Dershowitz	Q183058	
dvp_060_person_185	Alan Dershowitz	Q183058	
dvp_060_person_186	John O’Connor		dvp_0526
dvp_060_person_187	Paul Rahmeier		dvp_0533
dvp_060_person_188	Albert I. Dickerson	Q106575032	
dvp_060_person_189	Albert I. Dickerson	Q106575032	
dvp_060_person_190	Albert I. Dickerson	Q106575032	
dvp_060_person_191	Martha [Johnson] Beattie [Class of 1976]		dvp_0535
dvp_060_person_192	Thaddeus Seymour	Q19594809	
dvp_060_person_193	Martha		dvp_0535
dvp_060_person_194	Eleazar Wheelock	Q925988	
dvp_060_person_195	Louis B. Hopkins		dvp_0536
dvp_060_person_196	Ernest Martin Hopkins	Q3057075	
dvp_060_person_197	Thaddeus Seymour	Q19594809	
dvp_060_person_198	Caitlin [Birch]		dvp_0537
