id	persName	QID	dvp_id
dvp_033_person_139	Richard Nixon	Q9588	
dvp_033_person_140	Hubert Humphrey	Q209989	
dvp_033_person_141	Lyndon B. Johnson	Q9640	
dvp_033_person_142	Richard Nixon	Q9588	
dvp_033_person_143	Richard Nixon	Q9588	
dvp_033_person_144	Richard Nixon	Q9588	
dvp_033_person_145	Richard Nixon	Q9588	
dvp_033_person_146	Henry Kissinger	Q66107	
dvp_033_person_147	Richard Nixon	Q9588	
dvp_033_person_148	U. Alexis Johnson	Q1370956	
dvp_033_person_149	U. Alexis Johnson	Q1370956	
dvp_033_person_150	Richard Nixon	Q9588	
dvp_033_person_151	Richard Nixon	Q9588	
dvp_033_person_152	Richard Nixon	Q9588	
dvp_033_person_153	Richard Nixon	Q9588	
dvp_033_person_154	Henry Kissinger	Q66107	
dvp_033_person_155	Robert Frost	Q168728	
dvp_033_person_156	Philip Gordon	Q7183630	
dvp_033_person_157	Nha Trang		
dvp_033_person_158	Gautama Buddha	Q9441	
dvp_033_person_159	Trang		
dvp_033_person_160	Ho Chi Minh	Q36014	
dvp_033_person_161	Lyndon B. Johnson	Q9640	
dvp_033_person_162	Nha Trang		
dvp_033_person_163	Henry Kissinger	Q66107	
dvp_033_person_164	T.E. Lawrence	Q170596	
dvp_033_person_165	T. E.]		
dvp_033_person_166	T.E. Lawrence	Q170596	
dvp_033_person_167	Philip J.]		
